,,,,,,,y,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284370020,2272,1690354752,5,45,1,0,29.498935004340200000000 ,106.443379177517000000000 ,314.618,-14.183,11.21,-0.631,2.325,-1.042,308.521,-0.013998963,-1.817865366,0.218983782,0.4,0.361,9.739,50,50,50,127,243,166,0.1,0.1,0.1,-0.000029,0.008434,0.00333,-0.001882,0.022154,0.943733,0.329957,17.875,17.84375,17.875,17.921875,1.0051,1.0051,3858.02,361820,1,0,0,0,0,0,0,0,18.078208,17.878906,0.199301
284370030,2272,1690354752,5,45,1,0,29.498934461805500000000 ,106.443378092447000000000 ,314.621,-14.183,11.21,-0.631,2.333,-1.066,308.523,0.75694394,-2.445818859,0.292978302,0.293,0.142,10.156,50,50,50,127,243,166,0.1,0.1,0.1,-0.000029,0.008434,0.00333,-0.002062,0.022287,0.943723,0.329976,17.890625,17.859375,17.890625,17.953125,1.0051,1.0051,3858.03,361821,1,0,0,0,0,0,0,0,18.078208,17.898438,0.17977
284370040,2272,1690354752,5,45,1,0,29.498934461805500000000 ,106.443383246527000000000 ,314.624,-14.183,11.21,-0.631,2.347,-1.086,308.525,1.464891508,-1.945855887,0.320976228,0.39,0.596,10.107,50,50,50,127,243,166,0.1,0.1,0.1,-0.000029,0.008434,0.00333,-0.002181,0.022464,0.943711,0.329999,17.890625,17.859375,17.890625,17.953125,1.0051,1.0051,3858.04,361822,1,0,0,0,0,0,0,0,18.078208,17.898438,0.17977
284370050,2272,1690354752,5,45,1,0,29.498935004340200000000 ,106.443383517795000000000 ,314.629,-14.183,11.21,-0.631,2.351,-1.106,308.528,0.383971563,-2.025849963,0.335975117,0.486,0.392,10.277,50,50,50,127,243,166,0.1,0.1,0.1,-0.000029,0.008434,0.00333,-0.002338,0.022554,0.9437,0.330023,17.859375,17.84375,17.859375,17.9375,1.0051,1.0051,3858.05,361823,1,0,0,0,0,0,0,0,18.078208,17.875,0.203208
284370060,2272,1690354752,5,45,1,0,29.498929850260400000000 ,106.443383789062000000000 ,314.632,-14.183,11.21,-0.631,2.357,-1.107,308.53,0.533960454,0.035997334,0.304977413,0.317,0.692,10.161,50,50,50,127,243,166,0.1,0.1,0.1,-0.000029,0.008434,0.00333,-0.002326,0.022599,0.943691,0.330047,17.859375,17.84375,17.859375,17.9375,1.0051,1.0051,3858.06,361824,1,0,0,0,0,0,0,0,18.078208,17.875,0.203208
284370070,2272,1690354752,5,41,1,0,29.498929578993000000000 ,106.443383789062000000000 ,314.636,-14.183,11.21,-0.631,2.348,-1.095,308.533,-0.801940607,1.198911207,0.219983708,0.338,0.681,9.667,50,50,50,127,243,166,0.1,0.1,0.1,-0.000029,0.008434,0.00333,-0.00225,0.022498,0.943686,0.330067,17.859375,17.84375,17.859375,17.9375,1.0051,1.0051,3858.07,361825,1,0,0,0,0,0,0,0,18.078208,17.875,0.203208
284370080,2272,1690354752,5,41,1,0,29.498930392795100000000 ,106.443383789062000000000 ,314.639,-14.183,11.21,-0.631,2.336,-1.087,308.535,-1.2179098,0.770942903,0.16998741,0.187,0.414,9.804,50,50,50,127,243,166,0.1,0.1,0.1,-0.000029,0.008434,0.00333,-0.002222,0.022376,0.943684,0.330082,17.84375,17.890625,17.84375,17.890625,1.0051,1.0051,3858.08,361826,1,0,0,0,0,0,0,0,18.078208,17.867188,0.21102
284370090,2272,1690354752,5,41,1,0,29.498929850260400000000 ,106.443388129340000000000 ,314.642,-14.183,11.21,-0.631,2.339,-1.1,308.537,0.223983411,-1.228908985,0.282979042,0.304,0.486,9.791,50,50,50,127,243,166,0.1,0.1,0.1,-0.000029,0.008434,0.00333,-0.002319,0.02243,0.943675,0.330103,17.84375,17.890625,17.84375,17.890625,1.0051,1.0051,3858.09,361827,1,0,0,0,0,0,0,0,18.078208,17.867188,0.21102
284370100,2272,1690354752,5,41,1,0,29.498924967447900000000 ,106.443388400607000000000 ,314.646,-14.183,11.21,-0.631,2.332,-1.116,308.54,-0.633953049,-1.578883066,0.35997334,0.341,0.687,10.96,50,50,50,127,243,166,0.1,0.1,0.1,-0.000029,0.008434,0.00333,-0.002468,0.022424,0.943666,0.330129,17.875,17.890625,17.875,17.9375,1.0051,1.0051,3858.1,361828,1,0,0,0,0,0,0,0,18.078208,17.894531,0.183676
284370110,2272,1690354752,5,41,1,0,29.498924424913100000000 ,106.443388400607000000000 ,314.649,-14.183,11.21,-0.631,2.316,-1.108,308.544,-1.612880548,0.81593957,0.330975487,0.336,0.681,9.564,50,50,50,127,243,166,0.1,0.1,0.1,-0.000029,0.008434,0.00333,-0.002447,0.022267,0.94366,0.330156,17.875,17.890625,17.875,17.9375,1.0051,1.0051,3858.11,361829,1,0,0,0,0,0,0,0,18.078208,17.894531,0.183676
284370120,2272,1690354752,5,41,1,0,29.498925238715200000000 ,106.443388671874000000000 ,314.652,-14.183,11.21,-0.631,2.312,-1.12,308.546,-0.367972747,-1.219909652,0.262980523,0.253,0.51,9.315,50,50,50,127,243,166,0.1,0.1,0.1,-0.000029,0.008434,0.00333,-0.002558,0.022272,0.943653,0.330176,17.875,17.84375,17.875,18,1.0051,1.0051,3858.12,361830,1,0,0,0,0,0,0,0,18.078208,17.898438,0.17977
284370130,2272,1690354752,5,41,1,0,29.498924967447900000000 ,106.443393825954000000000 ,314.656,-14.183,11.21,-0.631,2.299,-1.134,308.548,-1.331901357,-1.4028961,0.24898156,0.38,0.604,10.456,50,50,50,127,243,166,0.1,0.1,0.1,-0.000029,0.008434,0.00333,-0.002711,0.022202,0.943648,0.330193,17.875,17.84375,17.875,18,1.0051,1.0051,3858.13,361831,1,0,0,0,0,0,0,0,18.078208,17.898438,0.17977
284370140,2272,1690354752,5,41,1,0,29.498919813368000000000 ,106.443393825954000000000 ,314.659,-14.183,11.21,-0.631,2.294,-1.143,308.549,-0.439967415,-0.890934016,0.194985559,0.354,0.747,10.455,50,50,50,127,243,166,0.1,0.1,0.1,-0.000029,0.008434,0.00333,-0.002798,0.022192,0.943643,0.330207,17.875,17.84375,17.875,18,1.0051,1.0051,3858.14,361832,1,0,0,0,0,0,0,0,18.078208,17.898438,0.17977
284370150,2272,1690354752,5,41,1,0,29.498920355902700000000 ,106.443394097222000000000 ,314.663,-14.183,11.21,-0.631,2.284,-1.15,308.552,-1.06492113,-0.739945199,0.308977117,0.344,0.721,10.311,50,50,50,127,243,166,0.1,0.1,0.1,-0.000029,0.008434,0.00333,-0.00289,0.022126,0.943636,0.330231,17.875,17.890625,17.875,17.9375,1.0051,1.0051,3858.15,361833,1,0,0,0,0,0,0,0,18.078208,17.894531,0.183676
284370160,2272,1690354752,5,41,1,0,29.498920355902700000000 ,106.443393283420000000000 ,314.666,-14.183,11.21,-0.631,2.261,-1.16,308.554,-2.305829227,-0.89993335,0.210984374,0.172,0.439,10.352,50,50,50,127,243,166,0.1,0.1,0.1,-0.000029,0.008434,0.00333,-0.003035,0.021965,0.943634,0.330244,17.875,17.890625,17.875,17.9375,1.0051,1.0051,3858.16,361834,1,0,0,0,0,0,0,0,18.078208,17.894531,0.183676
284370170,2272,1690354752,5,41,1,0,29.498919813368000000000 ,106.443398437499000000000 ,314.67,-14.071,11.171,-0.249,2.247,-1.164,308.557,-1.412895359,-0.402970155,0.35997334,0.219,0.433,10.263,50,50,50,133,280,185,0.1,0.1,0.1,-0.000029,0.008434,0.00333,-0.003109,0.021861,0.943627,0.330272,17.859375,17.890625,17.859375,17.96875,1.0051,1.0051,3858.17,361835,1,0,0,0,0,0,0,0,17.966198,17.894531,0.071667
284370180,2272,1690354752,5,41,1,0,29.498914659288100000000 ,106.443398437499000000000 ,314.674,-14.071,11.171,-0.249,2.229,-1.166,308.561,-1.780868106,-0.201985041,0.365972896,0.372,0.402,10.224,50,50,50,133,280,185,0.1,0.1,0.1,-0.000029,0.008434,0.00333,-0.003178,0.02172,0.94362,0.330302,17.859375,17.890625,17.859375,17.96875,1.0051,1.0051,3858.18,361836,1,0,0,0,0,0,0,0,17.966198,17.894531,0.071667
284370190,2272,1690354752,5,41,1,0,29.498914388020800000000 ,106.443398980034000000000 ,314.677,-14.071,11.171,-0.249,2.213,-1.164,308.565,-1.59988151,0.242982004,0.372972377,0.335,0.491,9.389,50,50,50,133,280,185,0.1,0.1,0.1,-0.000029,0.008434,0.00333,-0.003205,0.021581,0.943612,0.330332,17.859375,17.890625,17.859375,17.96875,1.0051,1.0051,3858.19,361837,1,0,0,0,0,0,0,0,17.966198,17.894531,0.071667
284370200,2272,1690354752,5,41,1,0,29.498915201822900000000 ,106.443398980034000000000 ,314.681,-14.071,11.171,-0.249,2.197,-1.18,308.567,-1.591882103,-1.629879289,0.307977191,0.329,0.55,9.661,50,50,50,133,280,185,0.1,0.1,0.1,-0.000029,0.008434,0.00333,-0.003386,0.021498,0.943606,0.330354,17.890625,17.90625,17.890625,17.953125,1.0051,1.0051,3858.2,361838,1,0,0,0,0,0,0,0,17.966198,17.910156,0.056042
284370210,2272,1690354752,5,41,1,0,29.498914659288100000000 ,106.443398980034000000000 ,314.684,-14.071,11.171,-0.249,2.177,-1.198,308.57,-1.952855369,-1.71587292,0.407969785,0.284,0.653,10.094,50,50,50,133,280,185,0.1,0.1,0.1,-0.000029,0.008434,0.00333,-0.003584,0.021386,0.943597,0.330383,17.890625,17.90625,17.890625,17.953125,1.0051,1.0051,3858.21,361839,1,0,0,0,0,0,0,0,17.966198,17.910156,0.056042
284370220,2272,1690354752,5,41,1,0,29.498910319010400000000 ,106.443403049045000000000 ,314.688,-14.071,11.171,-0.249,2.16,-1.216,308.573,-1.741870995,-1.791867292,0.36497297,0.124,0.652,9.666,50,50,50,133,280,185,0.1,0.1,0.1,-0.000029,0.008434,0.00333,-0.003782,0.021294,0.943589,0.330409,17.890625,17.90625,17.890625,18,1.0051,1.0051,3858.22,361840,1,0,0,0,0,0,0,0,17.966198,17.921875,0.044323
284370230,2272,1690354752,5,41,1,0,29.498910319010400000000 ,106.443403591579000000000 ,314.691,-14.071,11.171,-0.249,2.14,-1.244,308.575,-1.953855295,-2.89678546,0.320976228,0.268,0.405,10.394,50,50,50,133,280,185,0.1,0.1,0.1,-0.000029,0.008434,0.00333,-0.004075,0.021216,0.943583,0.330429,17.890625,17.90625,17.890625,18,1.0051,1.0051,3858.23,361841,1,0,0,0,0,0,0,0,17.966198,17.921875,0.044323
284370240,2272,1690354752,5,41,1,0,29.498910047743000000000 ,106.443403591579000000000 ,314.695,-14.071,11.171,-0.249,2.129,-1.26,308.577,-1.165913651,-1.538886028,0.246981708,0.507,0.134,10.048,50,50,50,133,280,185,0.1,0.1,0.1,-0.000029,0.008434,0.00333,-0.004236,0.021165,0.943577,0.330446,17.890625,17.90625,17.890625,18,1.0051,1.0051,3858.24,361842,1,0,0,0,0,0,0,0,17.966198,17.921875,0.044323
284370250,2272,1690354752,5,41,1,0,29.498909505208300000000 ,106.443403591579000000000 ,314.698,-14.071,11.171,-0.249,2.136,-1.28,308.58,0.732945717,-1.948855665,0.302977561,0.231,0.627,10.123,50,50,50,133,280,185,0.1,0.1,0.1,-0.000029,0.008434,0.00333,-0.004376,0.021281,0.943567,0.330468,17.921875,17.890625,17.921875,18,1.0051,1.0051,3858.25,361843,1,0,0,0,0,0,0,0,17.966198,17.933594,0.032605
284370260,2272,1690354752,5,41,1,0,29.498904622395800000000 ,106.443408745659000000000 ,314.702,-14.071,11.171,-0.249,2.115,-1.303,308.581,-2.11284352,-2.346826191,0.25898082,0.269,0.511,10.45,50,50,50,133,280,185,0.1,0.1,0.1,-0.000029,0.008434,0.00333,-0.004631,0.021176,0.943563,0.330483,17.921875,17.890625,17.921875,18,1.0051,1.0051,3858.26,361844,1,0,0,0,0,0,0,0,17.966198,17.933594,0.032605
284370270,2272,1690354752,5,41,1,0,29.498905164930500000000 ,106.443408745659000000000 ,314.706,-13.873,11.236,-0.246,2.107,-1.333,308.584,-0.777942384,-2.948781609,0.366972821,0.249,0.525,11.043,50,50,50,129,214,159,0.1,0.1,0.1,-0.000029,0.008434,0.00333,-0.004897,0.021197,0.943552,0.330507,17.90625,17.890625,17.90625,18,1.0051,1.0051,3858.27,361845,1,0,0,0,0,0,0,0,17.85239,17.925781,0.073391
284370280,2272,1690354752,5,41,1,0,29.498904893663100000000 ,106.443408203125000000000 ,314.71,-13.873,11.236,-0.246,2.096,-1.346,308.587,-1.140915502,-1.295904024,0.367972747,0.289,0.726,10.306,50,50,50,129,214,159,0.1,0.1,0.1,-0.000029,0.008434,0.00333,-0.005036,0.021141,0.943543,0.330534,17.90625,17.890625,17.90625,18,1.0051,1.0051,3858.28,361846,1,0,0,0,0,0,0,0,17.85239,17.925781,0.073391
284370290,2272,1690354752,5,41,1,0,29.498904351128400000000 ,106.443408203125000000000 ,314.714,-13.873,11.236,-0.246,2.072,-1.368,308.589,-2.395822562,-2.172839076,0.310976969,0.312,0.415,9.824,50,50,50,129,214,159,0.1,0.1,0.1,-0.000029,0.008434,0.00333,-0.005285,0.021006,0.943538,0.330555,17.90625,17.890625,17.90625,18,1.0051,1.0051,3858.29,361847,1,0,0,0,0,0,0,0,17.85239,17.925781,0.073391
284370300,2272,1690354752,5,41,1,0,29.498900282118000000000 ,106.443413357204000000000 ,314.718,-13.873,11.236,-0.246,2.064,-1.391,308.592,-0.749944458,-2.315828486,0.350974006,0.388,0.31,10.157,50,50,50,129,214,159,0.1,0.1,0.1,-0.000029,0.008434,0.003329,-0.005498,0.021012,0.943528,0.330579,17.890625,17.9375,17.890625,18,1.0051,1.0051,3858.3,361848,1,0,0,0,0,0,0,0,17.85239,17.929688,0.077298
284370310,2272,1690354752,5,41,1,0,29.498900010850600000000 ,106.443413628472000000000 ,314.722,-13.873,11.236,-0.246,2.055,-1.411,308.593,-0.945929943,-1.976853591,0.159988151,0.49,0.408,10.713,50,50,50,129,214,159,0.1,0.1,0.1,-0.000029,0.008434,0.003329,-0.005686,0.02099,0.943524,0.330587,17.890625,17.9375,17.890625,18,1.0051,1.0051,3858.31,361849,1,0,0,0,0,0,0,0,17.85239,17.929688,0.077298
284370320,2272,1690354752,5,41,1,0,29.498899739583300000000 ,106.443413899739000000000 ,314.726,-13.873,11.236,-0.246,2.055,-1.433,308.595,0.024998149,-2.270831819,0.32297608,0.29,0.712,10.842,50,50,50,129,214,159,0.1,0.1,0.1,-0.000029,0.008434,0.003329,-0.005873,0.021058,0.943514,0.33061,17.921875,17.921875,17.921875,17.953125,1.0051,1.0051,3858.32,361850,1,0,0,0,0,0,0,0,17.85239,17.929688,0.077298
284370330,2272,1690354752,5,41,1,0,29.498899468315900000000 ,106.443413899739000000000 ,314.73,-13.873,11.236,-0.246,2.032,-1.453,308.598,-2.297829819,-1.928857146,0.342974599,0.26,0.777,10.873,50,50,50,129,214,159,0.1,0.1,0.1,-0.000029,0.008434,0.003329,-0.006098,0.020924,0.943507,0.330633,17.921875,17.921875,17.921875,17.953125,1.0051,1.0051,3858.33,361851,1,0,0,0,0,0,0,0,17.85239,17.929688,0.077298
284370340,2272,1690354752,5,41,1,0,29.498895128038100000000 ,106.443418240017000000000 ,314.735,-13.873,11.236,-0.246,2.011,-1.473,308.599,-2.069846704,-2.003851592,0.236982449,0.323,0.422,10.727,50,50,50,129,214,159,0.1,0.1,0.1,-0.000029,0.008434,0.003329,-0.006323,0.020811,0.943503,0.330648,17.921875,17.921875,17.921875,17.953125,1.0051,1.0051,3858.34,361852,1,0,0,0,0,0,0,0,17.85239,17.929688,0.077298
284370350,2272,1690354752,5,41,1,0,29.498894856770800000000 ,106.443418240017000000000 ,314.737,-13.873,11.236,-0.246,1.998,-1.491,308.603,-1.297903875,-1.830864404,0.411969489,0.424,0.13,10.558,50,50,50,129,214,159,0.1,0.1,0.1,-0.000029,0.008434,0.003329,-0.006512,0.020757,0.943492,0.330677,17.90625,17.90625,17.90625,18,1.0051,1.0051,3858.35,361853,1,0,0,0,0,0,0,0,17.85239,17.929688,0.077298
284370360,2272,1690354752,5,41,1,0,29.498894856770800000000 ,106.443418511284000000000 ,314.742,-13.873,11.236,-0.246,1.993,-1.505,308.605,-0.447966823,-1.380897729,0.237982375,0.345,0.268,10.728,50,50,50,129,214,159,0.1,0.1,0.1,-0.000029,0.008434,0.003329,-0.006638,0.020757,0.943486,0.330695,17.90625,17.90625,17.90625,18,1.0051,1.0051,3858.36,361854,1,0,0,0,0,0,0,0,17.85239,17.929688,0.077298
284370370,2272,1690354752,5,41,1,0,29.498890245225600000000 ,106.443418511284000000000 ,314.746,-13.992,11.258,-0.245,1.986,-1.518,308.606,-0.742944976,-1.302903505,0.192985707,0.202,0.371,10.972,50,50,50,127,193,150,0.1,0.1,0.1,-0.000029,0.008434,0.003329,-0.006767,0.020734,0.943481,0.330708,17.9375,17.890625,17.9375,18,1.0051,1.0051,3858.37,361855,1,0,0,0,0,0,0,0,17.958804,17.941406,0.017397
284370380,2272,1690354752,5,41,1,0,29.498889973958300000000 ,106.443418782552000000000 ,314.751,-13.992,11.258,-0.245,1.984,-1.536,308.608,-0.214984078,-1.760869587,0.187986077,0.319,0.436,11.122,50,50,50,127,193,150,0.1,0.1,0.1,-0.000029,0.008434,0.003329,-0.006918,0.020767,0.943475,0.33072,17.9375,17.890625,17.9375,18,1.0051,1.0051,3858.38,361856,1,0,0,0,0,0,0,0,17.958804,17.941406,0.017397
284370390,2272,1690354752,5,41,1,0,29.498889973958300000000 ,106.443423936631000000000 ,314.755,-13.992,11.258,-0.245,1.976,-1.539,308.611,-0.797940903,-0.283978968,0.351973932,0.456,0.453,10.53,50,50,50,127,193,150,0.1,0.1,0.1,-0.000029,0.008434,0.003329,-0.006965,0.02071,0.943466,0.330747,17.9375,17.890625,17.9375,18,1.0051,1.0051,3858.39,361857,1,0,0,0,0,0,0,0,17.958804,17.941406,0.017397
284370400,2272,1690354752,5,41,1,0,29.498889431423600000000 ,106.443423936631000000000 ,314.76,-13.992,11.258,-0.245,1.965,-1.56,308.614,-1.06992076,-2.091845075,0.336975043,0.287,0.382,10.325,50,50,50,127,193,150,0.1,0.1,0.1,-0.000029,0.008434,0.003329,-0.007169,0.020682,0.943457,0.330771,17.90625,17.921875,17.90625,18,1.0051,1.0051,3858.4,361858,1,0,0,0,0,0,0,0,17.958804,17.933594,0.02521
284370410,2272,1690354752,5,41,1,0,29.498885091145800000000 ,106.443423394097000000000 ,314.765,-13.992,11.258,-0.245,1.947,-1.578,308.617,-1.804866329,-1.854862626,0.419968897,0.269,0.486,10.741,50,50,50,127,193,150,0.1,0.1,0.1,-0.000029,0.008434,0.003329,-0.007373,0.020586,0.943447,0.3308,17.90625,17.921875,17.90625,18,1.0051,1.0051,3858.41,361859,1,0,0,0,0,0,0,0,17.958804,17.933594,0.02521
284370420,2272,1690354752,5,41,1,0,29.498885091145800000000 ,106.443423394097000000000 ,314.77,-13.992,11.258,-0.245,1.931,-1.591,308.62,-1.60488114,-1.274905579,0.343974525,0.455,0.153,10.806,50,50,50,127,193,150,0.1,0.1,0.1,-0.000029,0.008434,0.003329,-0.007525,0.020491,0.943439,0.330825,17.890625,17.9375,17.890625,18,1.0051,1.0051,3858.42,361860,1,0,0,0,0,0,0,0,17.958804,17.929688,0.029116
284370430,2272,1690354752,5,41,1,0,29.498884819878400000000 ,106.443428548177000000000 ,314.775,-13.992,11.258,-0.245,1.921,-1.589,308.623,-0.944930017,0.170987336,0.240982153,0.428,0.419,10.489,50,50,50,127,193,150,0.1,0.1,0.1,-0.000029,0.008434,0.003329,-0.007537,0.020408,0.943434,0.330844,17.890625,17.9375,17.890625,18,1.0051,1.0051,3858.43,361861,1,0,0,0,0,0,0,0,17.958804,17.929688,0.029116
284370440,2272,1690354752,5,41,1,0,29.498884277343700000000 ,106.443428548177000000000 ,314.78,-13.992,11.258,-0.245,1.912,-1.592,308.625,-0.92693135,-0.240982153,0.268980079,0.396,0.588,10.482,50,50,50,127,193,150,0.1,0.1,0.1,-0.000029,0.008434,0.003329,-0.007584,0.020338,0.943428,0.330865,17.890625,17.9375,17.890625,18,1.0051,1.0051,3858.44,361862,1,0,0,0,0,0,0,0,17.958804,17.929688,0.029116
284370450,2272,1690354752,5,41,1,0,29.498880208333300000000 ,106.443428819444000000000 ,314.783,-13.992,11.258,-0.245,1.894,-1.596,308.628,-1.770868847,-0.449966675,0.28597882,0.399,0.452,10.683,50,50,50,127,193,150,0.1,0.1,0.1,-0.000029,0.008434,0.003329,-0.007673,0.020206,0.943422,0.330887,17.90625,17.921875,17.90625,17.96875,1.0051,1.0051,3858.45,361863,1,0,0,0,0,0,0,0,17.958804,17.925781,0.033022
284370460,2272,1690354752,5,41,1,0,29.498879937065900000000 ,106.443429090711000000000 ,314.789,-13.992,11.258,-0.245,1.88,-1.605,308.632,-1.423894544,-0.807940163,0.435967712,0.3,0.675,10.375,50,50,50,127,193,150,0.1,0.1,0.1,-0.000029,0.008434,0.003329,-0.007784,0.020111,0.943412,0.33092,17.90625,17.921875,17.90625,17.96875,1.0051,1.0051,3858.46,361864,1,0,0,0,0,0,0,0,17.958804,17.925781,0.033022
284370470,2272,1690354752,5,41,1,0,29.498879665798600000000 ,106.443433159722000000000 ,314.794,-14.045,11.277,-0.419,1.859,-1.613,308.636,-2.048848259,-0.798940829,0.476964675,0.304,0.464,10.27,50,50,50,132,282,187,0.1,0.1,0.1,-0.000029,0.008434,0.003329,-0.00791,0.019965,0.943401,0.330956,17.890625,17.90625,17.890625,18.015625,1.0051,1.0051,3858.47,361865,1,0,0,0,0,0,0,0,18.012017,17.925781,0.086236
284370480,2272,1690354752,5,41,1,0,29.498879394531200000000 ,106.443433159722000000000 ,314.799,-14.045,11.277,-0.419,1.833,-1.617,308.64,-2.630805159,-0.429968156,0.340974747,0.463,0.029,10.26,50,50,50,132,282,187,0.1,0.1,0.1,-0.000029,0.008434,0.003329,-0.00802,0.01976,0.943396,0.330982,17.890625,17.90625,17.890625,18.015625,1.0051,1.0051,3858.48,361866,1,0,0,0,0,0,0,0,18.012017,17.925781,0.086236
284370490,2272,1690354752,5,41,1,0,29.498875054253400000000 ,106.443433430989000000000 ,314.804,-14.045,11.277,-0.419,1.829,-1.61,308.644,-0.390971044,0.691948753,0.384971488,0.423,0.373,10.424,50,50,50,132,282,187,0.1,0.1,0.1,-0.000029,0.008434,0.003329,-0.007975,0.019708,0.943386,0.331014,17.890625,17.90625,17.890625,18.015625,1.0051,1.0051,3858.49,361867,1,0,0,0,0,0,0,0,18.012017,17.925781,0.086236
284370500,2272,1690354753,5,41,1,0,29.498874782986100000000 ,106.443433702256000000000 ,314.81,-14.045,11.277,-0.419,1.818,-1.6,308.646,-1.031923574,1.03792313,0.188986003,0.403,0.56,10.392,50,50,50,132,282,187,0.1,0.1,0.1,-0.000029,0.008434,0.003329,-0.007919,0.019594,0.943383,0.331031,17.890625,17.875,17.890625,18.03125,1.0051,1.0051,3858.5,361868,1,0,0,0,0,0,0,0,18.012017,17.921875,0.090142
284370510,2272,1690354753,5,41,1,0,29.498874782986100000000 ,106.443433702256000000000 ,314.815,-14.045,11.277,-0.419,1.799,-1.585,308.649,-1.875861071,1.515887731,0.31297682,0.134,0.57,9.691,50,50,50,132,282,187,0.1,0.1,0.1,-0.000029,0.008434,0.003329,-0.007849,0.019395,0.943378,0.331057,17.890625,17.875,17.890625,18.03125,1.0051,1.0051,3858.51,361869,1,0,0,0,0,0,0,0,18.012017,17.921875,0.090142
284370520,2272,1690354753,5,41,1,0,29.498874240451300000000 ,106.443438042534000000000 ,314.821,-14.045,11.277,-0.419,1.789,-1.593,308.652,-1.086919501,-0.842937571,0.335975117,0.219,0.434,10.099,50,50,50,132,282,187,0.1,0.1,0.1,-0.000029,0.008434,0.003329,-0.00795,0.01933,0.94337,0.331083,17.890625,17.90625,17.890625,18,1.0051,1.0051,3858.52,361870,1,0,0,0,0,0,0,0,18.012017,17.921875,0.090142
284370530,2272,1690354753,5,41,1,0,29.498869900173600000000 ,106.443438042534000000000 ,314.826,-14.045,11.277,-0.419,1.768,-1.598,308.656,-2.011850999,-0.445966971,0.368972673,0.418,0.485,10.574,50,50,50,132,282,187,0.1,0.1,0.1,-0.000029,0.008434,0.003329,-0.008045,0.019177,0.943362,0.331111,17.890625,17.90625,17.890625,18,1.0051,1.0051,3858.53,361871,1,0,0,0,0,0,0,0,18.012017,17.921875,0.090142
284370540,2272,1690354753,5,41,1,0,29.498869628906200000000 ,106.443438313802000000000 ,314.832,-14.045,11.277,-0.419,1.752,-1.594,308.66,-1.575883288,0.366972821,0.384971488,0.458,0.086,9.821,50,50,50,132,282,187,0.1,0.1,0.1,-0.000029,0.008434,0.003329,-0.008061,0.019036,0.943354,0.331142,17.890625,17.90625,17.890625,18,1.0051,1.0051,3858.54,361872,1,0,0,0,0,0,0,0,18.012017,17.921875,0.090142
284370550,2272,1690354753,5,41,1,0,29.498869628906200000000 ,106.443438313802000000000 ,314.836,-14.045,11.277,-0.419,1.745,-1.587,308.663,-0.710947346,0.733945643,0.324975932,0.443,0.316,10.11,50,50,50,132,282,187,0.1,0.1,0.1,-0.000029,0.008434,0.003329,-0.008021,0.018957,0.943346,0.331169,17.890625,17.921875,17.890625,18,1.0051,1.0051,3858.55,361873,1,0,0,0,0,0,0,0,18.012017,17.925781,0.086236
284370560,2272,1690354753,5,41,1,0,29.498870171440900000000 ,106.443443739149000000000 ,314.841,-14.045,11.277,-0.419,1.733,-1.569,308.666,-1.2449078,1.836863959,0.259980745,0.25,0.627,10.047,50,50,50,132,282,187,0.1,0.1,0.1,-0.000029,0.008434,0.003329,-0.00791,0.018803,0.943343,0.331191,17.890625,17.921875,17.890625,18,1.0051,1.0051,3858.56,361874,1,0,0,0,0,0,0,0,18.012017,17.925781,0.086236
284370570,2272,1690354753,5,41,1,0,29.498864746093700000000 ,106.443443739149000000000 ,314.847,-14.086,11.401,-0.55,1.719,-1.558,308.669,-1.373898247,1.125916613,0.193985633,0.14,0.64,9.685,50,50,50,140,271,183,0.1,0.1,0.1,-0.000029,0.008434,0.003329,-0.007858,0.018658,0.94334,0.331208,17.890625,17.890625,17.890625,17.953125,1.0051,1.0051,3858.57,361875,1,0,0,0,0,0,0,0,18.12176,17.90625,0.21551
284370580,2272,1690354753,5,41,1,0,29.498864746093700000000 ,106.443443739149000000000 ,314.853,-14.086,11.401,-0.55,1.705,-1.554,308.672,-1.405895877,0.409969637,0.284978894,0.332,0.424,9.818,50,50,50,140,271,183,0.1,0.1,0.1,-0.000029,0.008434,0.003329,-0.007864,0.01853,0.943334,0.331231,17.890625,17.890625,17.890625,17.953125,1.0051,1.0051,3858.58,361876,1,0,0,0,0,0,0,0,18.12176,17.90625,0.21551
284370590,2272,1690354753,5,41,1,0,29.498864474826300000000 ,106.443443196614000000000 ,314.858,-14.086,11.401,-0.55,1.691,-1.557,308.675,-1.38789721,-0.25898082,0.311976895,0.402,0.299,9.868,50,50,50,140,271,183,0.1,0.1,0.1,-0.000029,0.008434,0.003329,-0.007927,0.018423,0.943327,0.331255,17.890625,17.890625,17.890625,17.953125,1.0051,1.0051,3858.59,361877,1,0,0,0,0,0,0,0,18.12176,17.90625,0.21551
284370600,2272,1690354753,5,41,1,0,29.498865017361100000000 ,106.443448350694000000000 ,314.864,-14.086,11.401,-0.55,1.679,-1.554,308.677,-1.196911355,0.257980894,0.242982004,0.27,0.338,9.542,50,50,50,140,271,183,0.1,0.1,0.1,-0.000029,0.008434,0.00333,-0.00794,0.018318,0.943323,0.331275,17.90625,17.90625,17.90625,18,1.0051,1.0051,3858.6,361878,1,0,0,0,0,0,0,0,18.12176,17.929688,0.192073
