,sec_of_week,gps_week_number,utc,position_type,numsv,ins_status,temperature,latitude,longitude,altitude,north_velocity,east_velocity,ground_velocity,roll,pitch,heading,x_angular_velocity,y_angular_velocity,z_angular_velocity,x_acc,y_acc,z_acc,latitude_std,longitude_std,altitude_std,north_velocity_std,east_velocity_std,ground_velocity_std,roll_std,pitch_std,heading_std,atb_0,atb_1,atb_2,q_x,q_y,q_z,q_w,fl_wheel_vel,fr_wheel_vel,rl_wheel_vel,rr_wheel_vel,l_wheel_factor,r_wheel_factor,time_stamp,seq,time_valid,timestamp_sab_vehicle,x_angular_velocity_bias,y_angular_velocity_bias,z_angular_velocity_bias,x_acc_bias,y_acc_bias,z_acc_bias,gps_velocity,wheel_speed,dv,new_longitude,new_latitude
3137,283736880,2272,1690354118.88,5,42,1,0.0,29.579803331163195,106.46707411024306,232.803,-12.982,-14.386,0.262,2.451,0.081,222.16,0.140989558112785,3.04877420344599,-0.093993038741859,0.373,0.644,10.34,50,50,90,122,246,158,0.1,0.1,0.1,-2.8e-05,0.008451,0.003308,-0.008019,0.019841,0.913897,-0.405381,19.25,19.25,19.25,19.34375,1.0066,1.0066,3224.88,298506,1,0,0,0,0,0,0,0,19.377547,19.273438,0.104109,106.46313027201845,29.58241512548017
3138,283736890,2272,1690354118.89,5,42,1,0.0,29.579803331163195,106.46706976996528,232.803,-12.982,-14.386,0.262,2.443,0.111,222.16,-0.763943421263608,3.004777461907248,-0.094992964685921,0.435,0.769,10.459,50,50,90,122,246,158,0.1,0.1,0.1,-2.8e-05,0.008451,0.003308,-0.007752,0.019886,0.913897,-0.405384,19.25,19.25,19.25,19.34375,1.0066,1.0066,3224.89,298507,1,0,0,0,0,0,0,0,19.377547,19.273438,0.104109,106.46312592080885,29.582415114324807
3139,283736900,2272,1690354118.9,5,42,1,0.0,29.579803331163195,106.46706922743056,232.804,-12.982,-14.386,0.262,2.436,0.148,222.161,-0.720946605668929,3.675727770373061,-0.051996149091242,0.324,0.607,9.396,50,50,90,122,246,158,0.1,0.1,0.1,-2.8e-05,0.008451,0.003308,-0.007434,0.019959,0.913899,-0.405383,19.25,19.25,19.25,19.34375,1.0066,1.0066,3224.9,298508,1,0,0,0,0,0,0,0,19.377547,19.273438,0.104109,106.4631253769077,29.58241511293042
3140,283736910,2272,1690354118.91,5,42,1,0.0,29.57980387369792,106.46706976996528,232.804,-12.982,-14.386,0.262,2.427,0.165,222.16,-0.895933645879834,1.650877733646877,-0.186986151539654,0.069,0.32,9.174,50,50,90,122,246,158,0.1,0.1,0.1,-2.8e-05,0.008451,0.003308,-0.007271,0.019945,0.913894,-0.405396,19.3125,19.265625,19.3125,19.40625,1.0066,1.0066,3224.91,298509,1,0,0,0,0,0,0,0,19.377547,19.324219,0.053328,106.46312592077575,29.58241565668028
3141,283736920,2272,1690354118.92,5,42,1,0.0,29.57979871961805,106.46706407335068,232.804,-12.982,-14.386,0.262,2.426,0.183,222.158,-0.050996223147179,1.738871216724361,-0.252981263847767,0.172,0.534,9.856,50,50,90,122,246,158,0.1,0.1,0.1,-2.8e-05,0.008451,0.003308,-0.007127,0.020005,0.913887,-0.405413,19.3125,19.265625,19.3125,19.40625,1.0066,1.0066,3224.92,298510,1,0,0,0,0,0,0,0,19.377547,19.324219,0.053328,106.46312021012852,29.582410489662657
3142,283736930,2272,1690354118.93,5,42,1,0.0,29.57979871961805,106.46706488715276,232.804,-12.982,-14.386,0.262,2.432,0.218,222.156,0.608954899933947,3.557736508973707,-0.300977709162758,0.343,0.646,8.703,50,50,90,122,246,158,0.1,0.1,0.1,-2.8e-05,0.008451,0.003308,-0.006864,0.020179,0.913877,-0.405431,19.3125,19.25,19.3125,19.40625,1.0066,1.0066,3224.93,298511,1,0,0,0,0,0,0,0,19.377547,19.320312,0.057234,106.46312102598014,29.58241049175413
3143,283736940,2272,1690354118.94,5,42,1,0.0,29.579798448350694,106.46706434461804,232.804,-12.982,-14.386,0.262,2.43,0.234,222.154,-0.273979708673075,1.568883806233767,-0.285978820001823,0.148,0.562,8.008,50,50,90,122,246,158,0.1,0.1,0.1,-2.8e-05,0.008451,0.003308,-0.006726,0.020215,0.913868,-0.405451,19.3125,19.25,19.3125,19.40625,1.0066,1.0066,3224.94,298512,1,0,0,0,0,0,0,0,19.377547,19.320312,0.057234,106.4631204820956,29.582410219182083
3144,283736950,2272,1690354118.95,5,42,1,0.0,29.579798177083333,106.46705973307292,232.804,-12.982,-14.386,0.262,2.421,0.227,222.152,-0.804940384970163,-0.787941643921104,-0.234982596854645,0.475,0.446,8.983,50,50,90,122,246,158,0.1,0.1,0.1,-2.8e-05,0.008451,0.003308,-0.006755,0.020121,0.913862,-0.40547,19.3125,19.25,19.3125,19.40625,1.0066,1.0066,3224.95,298513,1,0,0,0,0,0,0,0,19.377547,19.320312,0.057234,106.46311585895332,29.582409936152956
3145,283736960,2272,1690354118.96,5,42,1,0.0,29.579798177083333,106.4670591905382,232.804,-12.982,-14.386,0.262,2.411,0.219,222.147,-0.982927203013255,-0.844937422732656,-0.394970747904615,0.385,0.276,10.573,50,50,90,122,246,158,0.1,0.1,0.1,-2.8e-05,0.008451,0.003308,-0.006788,0.020013,0.913849,-0.405504,19.28125,19.28125,19.28125,19.421875,1.0066,1.0066,3224.96,298514,1,0,0,0,0,0,0,0,19.377547,19.316406,0.061141,106.4631153150523,29.58240993475871
3146,283736970,2272,1690354118.97,5,42,1,0.0,29.57979383680556,106.46706000434028,232.803,-13.033,-14.408,0.138,2.416,0.234,222.146,0.439967415387416,1.452892396722539,-0.196985410980277,0.458,-0.002,9.32,50,50,90,140,262,173,0.1,0.1,0.1,-2.8e-05,0.008451,0.003308,-0.006684,0.020101,0.913842,-0.405517,19.28125,19.28125,19.28125,19.421875,1.0066,1.0066,3224.97,298515,1,0,0,0,0,0,0,0,19.428061,19.316406,0.111655,106.4631161311687,29.58240559800638
3147,283736980,2272,1690354118.98,5,42,1,0.0,29.57979383680556,106.4670591905382,232.803,-13.033,-14.408,0.138,2.419,0.237,222.145,0.306977264827129,0.345974376645559,-0.126990594895915,0.199,-0.051,9.353,50,50,90,140,262,173,0.1,0.1,0.1,-2.8e-05,0.008451,0.003308,-0.006667,0.020138,0.913837,-0.405527,19.28125,19.28125,19.28125,19.421875,1.0066,1.0066,3224.98,298516,1,0,0,0,0,0,0,0,19.428061,19.316406,0.111655,106.46311531531718,29.582405595915006
3148,283736990,2272,1690354118.99,5,42,1,0.0,29.579793294270832,106.4670548502604,232.802,-13.033,-14.408,0.138,2.405,0.261,222.144,-1.441893211337856,2.348826042602371,-0.202984966644651,0.095,0.363,9.733,50,50,90,140,262,173,0.1,0.1,0.1,-2.8e-05,0.008451,0.003308,-0.006429,0.020107,0.913833,-0.40554,19.328125,19.28125,19.328125,19.390625,1.0066,1.0066,3224.99,298517,1,0,0,0,0,0,0,0,19.428061,19.332031,0.09603,106.46311096414254,29.58240504240585
3149,283737000,2272,1690354119.0,5,42,1,0.0,29.579793294270832,106.46705430772568,232.802,-13.033,-14.408,0.138,2.405,0.287,222.144,0.054995926923426,2.588808269177326,-0.123990817063728,0.3,0.463,9.18,50,50,90,140,262,173,0.1,0.1,0.1,-2.8e-05,0.008451,0.003308,-0.006225,0.020202,0.91383,-0.405545,19.328125,19.28125,19.328125,19.390625,1.0066,1.0066,3225.0,298518,1,0,0,0,0,0,0,0,19.428061,19.332031,0.09603,106.46311042024162,29.582405041011672
3150,283737010,2272,1690354119.01,5,42,1,0.0,29.579788140190967,106.4670548502604,232.801,-13.033,-14.408,0.138,2.399,0.301,222.143,-0.557958676786772,1.442893137281916,-0.11199170573498,0.187,0.513,8.774,50,50,90,140,262,173,0.1,0.1,0.1,-2.8e-05,0.008451,0.003308,-0.00609,0.020208,0.913828,-0.405552,19.328125,19.28125,19.328125,19.390625,1.0066,1.0066,3225.01,298519,1,0,0,0,0,0,0,0,19.428061,19.332031,0.09603,106.46311096445709,29.582399890028974
3151,283737020,2272,1690354119.02,5,42,1,0.0,29.579788140190967,106.4670494249132,232.8,-13.033,-14.408,0.138,2.387,0.299,222.142,-1.284904838120073,-0.208984522309025,-0.14198948405685,0.253,0.131,8.736,50,50,91,140,262,173,0.1,0.1,0.1,-2.8e-05,0.008451,0.003308,-0.006061,0.020099,0.913825,-0.405565,19.3125,19.3125,19.3125,19.4375,1.0066,1.0066,3225.02,298520,1,0,0,0,0,0,0,0,19.428061,19.34375,0.084311,106.46310552544821,29.582399876087543
3152,283737030,2272,1690354119.03,5,42,1,0.0,29.57978868272569,106.46704996744792,232.8,-13.033,-14.408,0.138,2.393,0.289,222.14,0.667950530633624,-1.045922537489181,-0.119991113287479,0.342,0.144,9.51,50,50,91,140,262,173,0.1,0.1,0.1,-2.8e-05,0.008451,0.003308,-0.006165,0.020117,0.913819,-0.405576,19.3125,19.3125,19.3125,19.4375,1.0066,1.0066,3225.03,298521,1,0,0,0,0,0,0,0,19.428061,19.34375,0.084311,106.46310606931596,29.582400419837114
3153,283737040,2272,1690354119.04,5,42,1,0.0,29.57978868272569,106.4670494249132,232.799,-13.033,-14.408,0.138,2.403,0.281,222.137,0.993926388397938,-0.757943865599234,-0.24598178223933,0.208,0.316,9.639,50,50,91,140,262,173,0.1,0.1,0.1,-2.8e-05,0.008451,0.003308,-0.006261,0.02017,0.913808,-0.405597,19.3125,19.3125,19.3125,19.4375,1.0066,1.0066,3225.04,298522,1,0,0,0,0,0,0,0,19.428061,19.34375,0.084311,106.4631055254151,29.582400418443004
3154,283737050,2272,1690354119.05,5,42,1,0.0,29.579783528645837,106.4670450846354,232.798,-13.033,-14.408,0.138,2.406,0.284,222.135,0.240982152519016,0.226983189302144,-0.168987484546532,0.146,0.103,9.164,50,50,91,140,262,173,0.1,0.1,0.1,-2.8e-05,0.008451,0.003308,-0.006251,0.020197,0.913801,-0.40561,19.359375,19.328125,19.359375,19.421875,1.0066,1.0066,3225.05,298523,1,0,0,0,0,0,0,0,19.428061,19.367188,0.060873,106.46310117452312,29.58239525491357
3155,283737060,2272,1690354119.06,5,42,1,0.0,29.579783257378477,106.46704427083333,232.797,-13.033,-14.408,0.138,2.407,0.279,222.135,0.176986892099028,-0.402970155457113,-0.041996889650619,0.299,0.25,9.348,50,50,90,140,262,173,0.1,0.1,0.1,-2.8e-05,0.008451,0.003308,-0.006295,0.02019,0.9138,-0.405613,19.359375,19.328125,19.359375,19.421875,1.0066,1.0066,3225.06,298524,1,0,0,0,0,0,0,0,19.428061,19.367188,0.060873,106.46310035868851,29.58239498164479
3156,283737070,2272,1690354119.07,5,39,1,0.0,29.579783257378477,106.4670450846354,232.797,-13.033,-14.408,0.138,2.405,0.28,222.134,-0.194985559092152,0.13898970622466,-0.071994667972488,0.311,0.367,9.544,50,50,91,140,262,173,0.1,0.1,0.1,-2.8e-05,0.008451,0.003308,-0.006277,0.02018,0.913798,-0.405619,19.359375,19.34375,19.359375,19.40625,1.0066,1.0066,3225.07,298525,1,0,0,0,0,0,0,0,19.428061,19.367188,0.060873,106.46310117453967,29.582394983735846
3157,283737080,2272,1690354119.08,5,39,1,0.0,29.579783799913194,106.46704427083333,232.796,-13.033,-14.408,0.138,2.403,0.292,222.133,-0.260980671400265,1.130916242734474,-0.176986892099031,0.221,0.365,9.079,50,50,91,140,262,173,0.1,0.1,0.1,-2.8e-05,0.008451,0.003308,-0.006177,0.020199,0.913792,-0.405631,19.359375,19.34375,19.359375,19.40625,1.0066,1.0066,3225.08,298526,1,0,0,0,0,0,0,0,19.428061,19.367188,0.060873,106.46310035865541,29.582395524000237
3158,283737090,2272,1690354119.09,5,39,1,0.0,29.579778645833333,106.46703993055556,232.795,-13.033,-14.408,0.138,2.403,0.291,222.131,0.093993038741856,-0.052996075035304,-0.184986299651529,0.245,0.45,9.211,50,50,91,140,262,173,0.1,0.1,0.1,-2.8e-05,0.008451,0.003308,-0.006184,0.020205,0.913786,-0.405646,19.34375,19.34375,19.34375,19.421875,1.0066,1.0066,3225.09,298527,1,0,0,0,0,0,0,0,19.428061,19.363281,0.06478,106.46309600776408,29.582390360471408
3159,283737100,2272,1690354119.1,5,39,1,0.0,29.579778645833333,106.46703938802084,232.794,-13.033,-14.408,0.138,2.405,0.288,222.13,0.139989632168722,-0.311976894547443,-0.142989410000912,0.458,0.451,9.302,50,50,91,140,262,173,0.1,0.1,0.1,-2.8e-05,0.008451,0.003308,-0.006213,0.020206,0.91378,-0.405658,19.34375,19.34375,19.34375,19.421875,1.0066,1.0066,3225.1,298528,1,0,0,0,0,0,0,0,19.428061,19.363281,0.06478,106.46309546386338,29.58239035907744
3160,283737110,2272,1690354119.11,5,39,1,0.0,29.57977837456597,106.4670396592882,232.793,-13.033,-14.408,0.138,2.412,0.285,222.127,0.741945050494235,-0.328975635596502,-0.230982893078396,0.367,0.349,8.824,50,50,91,140,262,173,0.1,0.1,0.1,-2.8e-05,0.008451,0.003308,-0.006265,0.020254,0.91377,-0.405677,19.34375,19.34375,19.34375,19.421875,1.0066,1.0066,3225.11,298529,1,0,0,0,0,0,0,0,19.428061,19.363281,0.06478,106.4630957358303,29.582390088596696
3161,283737120,2272,1690354119.12,5,39,1,0.0,29.57977837456597,106.46703450520832,232.792,-13.033,-14.408,0.138,2.418,0.277,222.125,0.614954455598321,-0.780942162312668,-0.185986225595592,0.425,0.174,8.871,50,50,91,140,262,173,0.1,0.1,0.1,-2.8e-05,0.008451,0.003308,-0.006348,0.020276,0.913762,-0.405693,19.359375,19.328125,19.359375,19.453125,1.0066,1.0066,3225.12,298530,1,0,0,0,0,0,0,0,19.428061,19.375,0.053061,106.46309056877402,29.582390075354343
3162,283737130,2272,1690354119.13,5,39,1,0.0,29.579778103298608,106.4670347764757,232.791,-13.033,-14.408,0.138,2.422,0.269,222.122,0.379971858743677,-0.908932683152644,-0.267980153008701,0.156,0.355,9.801,50,50,91,140,262,173,0.1,0.1,0.1,-2.8e-05,0.008451,0.003308,-0.006433,0.020275,0.913751,-0.405716,19.359375,19.328125,19.359375,19.453125,1.0066,1.0066,3225.13,298531,1,0,0,0,0,0,0,0,19.428061,19.375,0.053061,106.46309084074092,29.582389804873568
3163,283737140,2272,1690354119.14,5,39,1,0.0,29.57977376302083,106.46703450520832,232.79,-13.033,-14.408,0.138,2.424,0.272,222.12,0.20798459636496,0.313976746435565,-0.199985188812464,0.127,0.273,9.531,50,50,91,140,262,173,0.1,0.1,0.1,-2.8e-05,0.008451,0.003308,-0.006414,0.020303,0.913744,-0.405731,19.359375,19.328125,19.359375,19.453125,1.0066,1.0066,3225.14,298532,1,0,0,0,0,0,0,0,19.428061,19.375,0.053061,106.46309056905547,29.582385465333015
3164,283737150,2272,1690354119.15,5,39,1,0.0,29.57977376302083,106.46703016493053,232.789,-13.033,-14.408,0.138,2.421,0.277,222.119,-0.376972080911493,0.515961787136152,-0.147989039721224,0.163,0.44,9.54,50,50,91,140,262,173,0.1,0.1,0.1,-2.8e-05,0.008451,0.003308,-0.006359,0.020291,0.91374,-0.405743,19.375,19.359375,19.375,19.453125,1.0066,1.0066,3225.15,298533,1,0,0,0,0,0,0,0,19.428061,19.390625,0.037436,106.46308621785079,29.582385454182095
3165,283737160,2272,1690354119.16,5,39,1,0.0,29.57977376302083,106.46702935112847,232.788,-13.033,-14.408,0.138,2.406,0.272,222.116,-1.377897950917869,-0.386971340352116,-0.246981708183393,0.287,0.269,9.799,50,50,91,140,262,173,0.1,0.1,0.1,-2.8e-05,0.008451,0.003308,-0.006348,0.02016,0.913734,-0.405763,19.375,19.359375,19.375,19.453125,1.0066,1.0066,3225.16,298534,1,0,0,0,0,0,0,0,19.428061,19.390625,0.037436,106.463085402,29.58238545209135
3166,283737170,2272,1690354119.17,5,39,1,0.0,29.57977322048611,106.4670298936632,232.787,-13.113,-14.484,-0.07,2.402,0.264,222.115,-0.387971266296179,-0.866935793502027,-0.11199170573498,0.414,0.467,9.853,50,50,91,131,207,145,0.1,0.1,0.1,-2.8e-05,0.008451,0.003308,-0.006403,0.020099,0.91373,-0.405773,19.390625,19.390625,19.390625,19.453125,1.0066,1.0066,3225.17,298535,1,0,0,0,0,0,0,0,19.538092,19.40625,0.131842,106.46308594593364,29.58238491112973
3167,283737180,2272,1690354119.18,5,39,1,0.0,29.57976833767361,106.46702935112847,232.786,-13.113,-14.484,-0.07,2.4,0.259,222.112,-0.234982596854645,-0.486963934758348,-0.192985707204028,0.346,0.501,9.513,50,50,91,131,207,145,0.1,0.1,0.1,-2.8e-05,0.008451,0.003308,-0.006432,0.020064,0.913723,-0.40579,19.390625,19.390625,19.390625,19.453125,1.0066,1.0066,3225.18,298536,1,0,0,0,0,0,0,0,19.538092,19.40625,0.131842,106.4630854023311,29.58238002853688
3168,283737190,2272,1690354119.19,5,39,1,0.0,29.57976888020833,106.46702473958332,232.785,-13.113,-14.484,-0.07,2.388,0.253,222.11,-1.16691357672072,-0.627953492871134,-0.211984300141212,0.179,0.485,10.057,50,50,91,131,207,145,0.1,0.1,0.1,-2.8e-05,0.008451,0.003308,-0.006441,0.019949,0.913717,-0.405809,19.359375,19.375,19.359375,19.421875,1.0066,1.0066,3225.19,298537,1,0,0,0,0,0,0,0,19.538092,19.378906,0.159185,106.46308077914371,29.5823805590451
3169,283737200,2272,1690354119.2,5,39,1,0.0,29.57976888020833,106.46702446831596,232.784,-13.113,-14.484,-0.07,2.373,0.253,222.108,-1.558884546793147,0.064995186364049,-0.179986669931218,0.222,0.291,10.215,50,50,91,131,207,145,0.1,0.1,0.1,-2.8e-05,0.008451,0.003308,-0.006381,0.019827,0.913714,-0.405824,19.359375,19.375,19.359375,19.421875,1.0066,1.0066,3225.2,298538,1,0,0,0,0,0,0,0,19.538092,19.378906,0.159185,106.46308050719348,29.582380558348223
3170,283737210,2272,1690354119.21,5,39,1,0.0,29.579768608940974,106.46702501085068,232.783,-13.113,-14.484,-0.07,2.364,0.269,222.107,-0.897933497767958,1.589882251059076,-0.163987854826221,0.416,0.51,9.852,50,50,91,131,207,145,0.1,0.1,0.1,-2.8e-05,0.008451,0.003308,-0.006222,0.019811,0.91371,-0.405835,19.359375,19.375,19.359375,19.421875,1.0066,1.0066,3225.21,298539,1,0,0,0,0,0,0,0,19.538092,19.378906,0.159185,106.46308105111049,29.582380288564263
3171,283737220,2272,1690354119.22,5,39,1,0.0,29.579763726128476,106.46701958550348,232.782,-13.113,-14.484,-0.07,2.349,0.287,222.105,-1.494889286373159,1.715872920010927,-0.331975413428689,0.293,0.099,9.264,50,50,91,131,207,145,0.1,0.1,0.1,-2.8e-05,0.008451,0.003308,-0.006032,0.019753,0.913702,-0.40586,19.390625,19.375,19.390625,19.5,1.0066,1.0066,3225.22,298540,1,0,0,0,0,0,0,0,19.538092,19.414062,0.124029,106.46307561240424,29.582375393428023
3172,283737230,2272,1690354119.23,5,39,1,0.0,29.57976318359375,106.46701985677085,232.781,-13.113,-14.484,-0.07,2.344,0.298,222.102,-0.507962379583656,1.119917057349789,-0.28897859783401,0.123,0.24,9.68,50,50,91,131,207,145,0.1,0.1,0.1,-2.8e-05,0.008451,0.003308,-0.005923,0.019753,0.913693,-0.405881,19.390625,19.375,19.390625,19.5,1.0066,1.0066,3225.23,298541,1,0,0,0,0,0,0,0,19.538092,19.414062,0.124029,106.46307588438755,29.582374851769426
3173,283737240,2272,1690354119.24,5,39,1,0.0,29.57976318359375,106.46701958550348,232.78,-13.113,-14.484,-0.07,2.343,0.311,222.1,-0.133990076504351,1.277905356511634,-0.27197985678495,0.236,0.357,9.283,50,50,92,131,207,145,0.1,0.1,0.1,-2.8e-05,0.008451,0.003308,-0.005816,0.019789,0.913684,-0.405901,19.390625,19.375,19.390625,19.5,1.0066,1.0066,3225.24,298542,1,0,0,0,0,0,0,0,19.538092,19.414062,0.124029,106.46307561243735,29.58237485107258
3174,283737250,2272,1690354119.25,5,39,1,0.0,29.579763726128476,106.46701497395831,232.78,-13.113,-14.484,-0.07,2.34,0.322,222.097,-0.24998148601558,1.095918834692293,-0.30197763510682,-0.067,0.315,8.858,50,50,92,131,207,145,0.1,0.1,0.1,-2.8e-05,0.008451,0.003308,-0.005719,0.019808,0.913674,-0.405923,19.40625,19.359375,19.40625,19.5,1.0066,1.0066,3225.25,298543,1,0,0,0,0,0,0,0,19.538092,19.417969,0.120123,106.46307098925124,29.582375381581965
3175,283737260,2272,1690354119.26,5,39,1,0.0,29.579758843315968,106.46701470269096,232.778,-13.113,-14.484,-0.07,2.335,0.322,222.095,-0.498963046087095,-0.021998370769372,-0.251981337903704,0.122,0.323,8.76,50,50,91,131,207,145,0.1,0.1,0.1,-2.8e-05,0.008451,0.003308,-0.005703,0.019768,0.913666,-0.405944,19.40625,19.359375,19.40625,19.5,1.0066,1.0066,3225.26,298544,1,0,0,0,0,0,0,0,19.538092,19.417969,0.120123,106.46307071759908,29.58237049968618
