,sec_of_week,gps_week_number,utc,position_type,numsv,ins_status,temperature,latitude,longitude,altitude,north_velocity,east_velocity,ground_velocity,roll,pitch,heading,x_angular_velocity,y_angular_velocity,z_angular_velocity,x_acc,y_acc,z_acc,latitude_std,longitude_std,altitude_std,north_velocity_std,east_velocity_std,ground_velocity_std,roll_std,pitch_std,heading_std,atb_0,atb_1,atb_2,q_x,q_y,q_z,q_w,fl_wheel_vel,fr_wheel_vel,rl_wheel_vel,rr_wheel_vel,l_wheel_factor,r_wheel_factor,time_stamp,seq,time_valid,timestamp_sab_vehicle,x_angular_velocity_bias,y_angular_velocity_bias,z_angular_velocity_bias,x_acc_bias,y_acc_bias,z_acc_bias,gps_velocity,wheel_speed,dv,sec_of_week_last_three,new_longitude,new_latitude
1799,284394880,2272,1690354777.7600002,1,0,0,0.0,29.496844618055555,106.44597412109376,317.611,-3.307,11.192,0.339,0.405,-1.086,14.657,1.91585810882339,-0.332975339372752,8.7343531213843,0.291,1.733,10.336,67,203,104,743,625,773,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.002987,0.00966,0.611072,0.79151,10.875,11.125,10.875,11.15625,1.0052,1.0052,3882.88,364306,1,0,0,0,0,0,0,0,11.670352,11.007812,0.662539,0.88,106.44198971225991,29.499440571238413
1800,284394890,2272,1690354777.7800002,1,0,0,0.0,29.496844889322915,106.4459743923611,317.613,-3.307,11.192,0.339,0.419,-1.085,14.744,1.508888249590029,0.131990224616224,8.681357046348998,0.313,1.731,10.145,67,204,104,743,625,773,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.002883,0.00973,0.610471,0.791973,10.875,11.125,10.875,11.15625,1.0052,1.0052,3882.89,364307,1,0,0,0,0,0,0,0,11.670352,11.007812,0.662539,0.89,106.44198998398778,29.49944084290067
1801,284394900,2272,1690354777.8000002,1,0,0,0.0,29.49684516059028,106.4459743923611,317.615,-3.307,11.192,0.339,0.43,-1.093,14.831,1.338900839099435,-0.743944902382362,8.754351640265547,0.223,1.851,9.97,67,204,105,743,625,773,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.002838,0.00985,0.609865,0.792438,10.875,11.09375,10.875,11.15625,1.0052,1.0052,3882.9,364308,1,0,0,0,0,0,0,0,11.670352,11.0,0.670352,0.9,106.44198998397117,29.4994411140506
1802,284394910,2272,1690354777.8200002,1,0,0,0.0,29.496844346788198,106.4459743923611,317.617,-3.307,11.192,0.339,0.434,-1.099,14.919,0.516961713080214,-0.440967341331481,8.75535156620961,0.23,1.641,10.026,67,205,104,743,625,773,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.002834,0.009906,0.609259,0.792904,10.875,11.09375,10.875,11.15625,1.0052,1.0052,3882.91,364309,1,0,0,0,0,0,0,0,11.670352,11.0,0.670352,0.91,106.44198998402102,29.499440300600817
1803,284394920,2272,1690354777.8400002,1,0,0,0.0,29.496844618055555,106.44597954644097,317.619,-3.307,11.192,0.339,0.438,-1.085,15.007,0.633953048535505,1.375898099029741,8.775350085090855,0.186,1.516,9.856,67,205,104,743,625,773,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.002725,0.009843,0.608651,0.793371,10.875,11.09375,10.875,11.15625,1.0052,1.0052,3882.92,364310,1,0,0,0,0,0,0,0,11.670352,11.0,0.670352,0.92,106.44199514715066,29.499440581485537
1804,284394930,2272,1690354777.8600001,1,0,0,0.0,29.496844889322915,106.44597954644097,317.621,-3.307,11.192,0.339,0.445,-1.077,15.094,0.868935645390148,0.892933868047644,8.685356750125248,0.156,1.68,9.921,67,206,105,743,625,773,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.002625,0.009825,0.608049,0.793833,10.859375,11.125,10.859375,11.140625,1.0052,1.0052,3882.93,364311,1,0,0,0,0,0,0,0,11.670352,10.996094,0.674258,0.93,106.44199514713405,29.499440852635463
1805,284394940,2272,1690354777.88,1,0,0,0.0,29.496844346788198,106.44597981770832,317.624,-3.307,11.192,0.339,0.464,-1.071,15.181,1.978853443299316,0.652951641472689,8.72935349166399,0.25,1.827,10.156,67,206,105,743,625,773,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.002461,0.009883,0.607443,0.794297,10.859375,11.125,10.859375,11.140625,1.0052,1.0052,3882.94,364312,1,0,0,0,0,0,0,0,11.670352,10.996094,0.674258,0.94,106.44199541891184,29.499440310847998
1806,284394950,2272,1690354777.9,1,0,0,0.0,29.496844618055555,106.44597981770832,317.626,-3.307,11.192,0.339,0.473,-1.073,15.268,1.147914983783534,-0.082993853357173,8.705355269006494,0.305,2.077,10.027,67,206,105,743,625,773,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.002393,0.009948,0.606839,0.794758,10.859375,11.09375,10.859375,11.140625,1.0052,1.0052,3882.95,364313,1,0,0,0,0,0,0,0,11.670352,10.988281,0.682071,0.95,106.44199541889523,29.49944058199792
1807,284394960,2272,1690354777.92,1,0,0,0.0,29.496844889322915,106.44597981770832,317.628,-3.307,11.192,0.339,0.476,-1.074,15.355,0.40696985923336,0.019998518881245,8.756351492153671,0.298,1.879,9.73,67,207,105,743,625,773,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.002373,0.009967,0.606231,0.795222,10.859375,11.09375,10.859375,11.140625,1.0052,1.0052,3882.96,364314,1,0,0,0,0,0,0,0,11.670352,10.988281,0.682071,0.96,106.4419954188786,29.49944085314785
1808,284394970,2272,1690354777.94,1,0,0,0.0,29.49684516059028,106.4459849717882,317.63,-3.699,11.613,0.433,0.479,-1.075,15.441,0.447966822939915,-0.096992816574046,8.596363341103702,0.248,1.906,10.098,67,207,105,687,599,725,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.002354,0.009996,0.605634,0.795677,10.859375,11.09375,10.859375,11.140625,1.0052,1.0052,3882.97,364315,1,0,0,0,0,0,0,0,12.187878,10.988281,1.199597,0.97,106.44200058200946,29.499441134033635
1809,284394980,2272,1690354777.96,1,0,0,0.0,29.496844346788198,106.44598415798612,317.632,-3.699,11.613,0.433,0.483,-1.073,15.529,0.599955566437386,0.306977264827129,8.710354898726806,0.216,1.674,9.73,67,208,105,687,599,725,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.002304,0.010004,0.605028,0.796137,10.84375,11.109375,10.84375,11.15625,1.0052,1.0052,3882.98,364316,1,0,0,0,0,0,0,0,12.187878,10.988281,1.199597,0.98,106.44199976682542,29.499440319046546
1810,284394990,2272,1690354777.98,1,0,0,0.0,29.496844618055555,106.44598442925349,317.634,-3.699,11.613,0.433,0.496,-1.07,15.615,1.495889212317218,0.401970229513048,8.668358009076188,0.169,1.723,9.844,67,208,105,687,599,725,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.002187,0.010054,0.604425,0.796595,10.84375,11.109375,10.84375,11.15625,1.0052,1.0052,3882.99,364317,1,0,0,0,0,0,0,0,12.187878,10.988281,1.199597,0.99,106.44200003855343,29.4994405907089
1811,284395000,2272,1690354777.0,1,0,0,0.0,29.496844618055555,106.44598442925349,317.637,-3.699,11.613,0.433,0.508,-1.06,15.701,1.273905652735385,1.065921056370424,8.605362674600261,0.176,1.84,9.847,68,209,106,687,599,725,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.00205,0.010046,0.603826,0.79705,10.859375,11.109375,10.859375,11.15625,1.0052,1.0052,3882.99,364318,1,0,0,0,0,0,0,0,12.187878,10.996094,1.191784,0.0,106.44200003855343,29.4994405907089
1812,284395010,2272,1690354777.02,1,0,0,0.0,29.49684516059028,106.44598958333331,317.639,-3.699,11.613,0.433,0.521,-1.052,15.788,1.491889508540969,0.91293238692889,8.609362378376511,0.112,1.845,10.057,67,209,105,687,599,725,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.001906,0.010059,0.603226,0.797504,10.859375,11.109375,10.859375,11.15625,1.0052,1.0052,3883.0,364319,1,0,0,0,0,0,0,0,12.187878,10.996094,1.191784,0.01,106.44200520166861,29.499441142745518
1813,284395020,2272,1690354777.04,1,0,0,0.0,29.496844346788198,106.44598958333331,317.641,-3.699,11.613,0.433,0.524,-1.033,15.873,0.49796312014303,1.901859145606517,8.53936756229215,0.132,2.0,9.78,68,210,106,687,599,725,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.001779,0.009952,0.602631,0.797955,10.859375,11.109375,10.859375,11.140625,1.0052,1.0052,3883.01,364320,1,0,0,0,0,0,0,0,12.187878,10.992188,1.19569,0.02,106.44200520171846,29.499440329295734
1814,284395030,2272,1690354777.06,1,0,0,0.0,29.496844346788198,106.44598985460068,317.643,-3.699,11.613,0.433,0.532,-1.028,15.958,0.911932460984828,0.654951493360813,8.442374745718105,0.062,1.699,9.007,68,210,106,687,599,725,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.001689,0.009953,0.602042,0.798399,10.859375,11.109375,10.859375,11.140625,1.0052,1.0052,3883.02,364321,1,0,0,0,0,0,0,0,12.187878,10.992188,1.19569,0.03,106.44200547346314,29.499440329808223
1815,284395040,2272,1690354777.08,1,0,0,0.0,29.496844889322915,106.44598985460068,317.645,-3.699,11.613,0.433,0.544,-1.035,16.044,1.386897284414427,-0.624953715038947,8.650359342083066,0.263,1.531,9.276,68,211,106,687,599,725,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.001633,0.010068,0.601438,0.798853,10.859375,11.109375,10.859375,11.140625,1.0052,1.0052,3883.03,364322,1,0,0,0,0,0,0,0,12.187878,10.992188,1.19569,0.04,106.44200547342992,29.499440872108075
1816,284395050,2272,1690354777.1,1,0,0,0.0,29.49684922960069,106.44598985460068,317.647,-3.699,11.613,0.433,0.556,-1.048,16.131,1.297903875392881,-1.239908170637269,8.689356453901498,0.246,1.705,9.724,68,211,106,687,599,725,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.001615,0.010222,0.600831,0.799308,10.859375,11.140625,10.859375,11.171875,1.0052,1.0052,3883.04,364323,1,0,0,0,0,0,0,0,12.187878,11.007812,1.180065,0.05,106.44200547316404,29.499445210506927
1817,284395060,2272,1690354777.12,1,0,0,0.0,29.49684922960069,106.44599500868055,317.65,-3.699,11.613,0.433,0.566,-1.058,16.217,1.158914169168219,-0.924931498257641,8.611362230264636,0.121,1.571,10.008,68,211,106,687,599,725,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.001591,0.010346,0.600229,0.799759,10.859375,11.140625,10.859375,11.171875,1.0052,1.0052,3883.05,364324,1,0,0,0,0,0,0,0,12.187878,11.007812,1.180065,0.06,106.44201063631368,29.499445220244745
1818,284395070,2272,1690354777.1399999,1,0,0,0.0,29.496849500868056,106.44599419487847,317.652,-3.901,12.049,0.533,0.581,-1.053,16.304,1.759869661549669,0.626953566927069,8.711354824670869,0.052,1.977,9.694,68,212,106,668,590,712,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.001443,0.010394,0.59962,0.800216,10.875,11.140625,10.875,11.171875,1.0052,1.0052,3883.06,364325,1,0,0,0,0,0,0,0,12.664762,11.015625,1.649137,0.07,106.44200982106284,29.49944548985706
1819,284395080,2272,1690354777.1599998,1,0,0,0.0,29.496850043402777,106.44599419487847,317.654,-3.901,12.049,0.533,0.582,-1.053,16.39,0.228983041190268,0.075994371748734,8.632360675089945,0.023,1.931,9.817,68,212,106,668,590,712,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.001431,0.010399,0.599017,0.800667,10.875,11.140625,10.875,11.171875,1.0052,1.0052,3883.07,364326,1,0,0,0,0,0,0,0,12.664762,11.015625,1.649137,0.08,106.4420098210296,29.499446032156918
1820,284395090,2272,1690354777.1799998,1,0,0,0.0,29.49684922960069,106.44599419487847,317.656,-3.901,12.049,0.533,0.586,-1.053,16.477,0.587956455108638,0.035997333986242,8.622361415649323,0.253,1.756,9.455,68,213,106,668,590,712,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.001396,0.010427,0.598414,0.801118,10.875,11.109375,10.875,11.140625,1.0052,1.0052,3883.08,364327,1,0,0,0,0,0,0,0,12.664762,11.0,1.664762,0.09,106.44200982107945,29.499445218707127
1821,284395100,2272,1690354777.1999998,1,0,0,0.0,29.496849500868056,106.44599934895832,317.658,-3.901,12.049,0.533,0.594,-1.062,16.562,0.934930757698261,-0.779942236368605,8.57836467411058,0.263,1.606,9.827,68,213,107,668,590,712,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.00138,0.010529,0.597813,0.801564,10.875,11.109375,10.875,11.140625,1.0052,1.0052,3883.09,364328,1,0,0,0,0,0,0,0,12.664762,11.0,1.664762,0.1,106.4420149842134,29.499445499595726
1822,284395110,2272,1690354777.2199998,1,0,0,0.0,29.496849772135416,106.44599934895832,317.66,-3.901,12.049,0.533,0.603,-1.069,16.649,1.028923796440118,-0.53996000979365,8.639360156698382,0.209,1.681,9.719,68,214,106,668,590,712,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.001344,0.01062,0.597207,0.802015,10.875,11.109375,10.875,11.171875,1.0052,1.0052,3883.1,364329,1,0,0,0,0,0,0,0,12.664762,11.007812,1.65695,0.11,106.44201498419679,29.499445770745655
1823,284395120,2272,1690354777.2399998,1,0,0,0.0,29.496850043402777,106.44599962022568,317.662,-3.901,12.049,0.533,0.613,-1.071,16.734,1.202910910706961,-0.181986521819342,8.576364822222455,0.139,1.783,9.61,68,214,107,668,590,712,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.001278,0.010694,0.596606,0.802461,10.875,11.109375,10.875,11.171875,1.0052,1.0052,3883.11,364330,1,0,0,0,0,0,0,0,12.664762,11.007812,1.65695,0.12,106.44201525592497,29.499446042408174
1824,284395130,2272,1690354777.2600002,1,0,0,0.0,29.496849500868056,106.44599962022568,317.664,-3.901,12.049,0.533,0.623,-1.071,16.82,1.083919723363546,0.080994001469046,8.58236437788683,0.085,1.913,9.501,68,215,107,668,590,712,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.001206,0.010744,0.596004,0.802908,10.859375,11.109375,10.859375,11.15625,1.0052,1.0052,3883.12,364331,1,0,0,0,0,0,0,0,12.664762,10.996094,1.668668,0.13,106.4420152559582,29.499445500108315
1825,284395140,2272,1690354777.2800002,1,0,0,0.0,29.496849772135416,106.44599962022568,317.666,-3.901,12.049,0.533,0.627,-1.078,16.905,0.604955196157698,-0.55695875084271,8.484371635368722,0.007,1.835,9.632,68,215,107,668,590,712,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.001201,0.010814,0.595409,0.803348,10.859375,11.109375,10.859375,11.15625,1.0052,1.0052,3883.13,364332,1,0,0,0,0,0,0,0,12.664762,10.996094,1.668668,0.14,106.44201525594158,29.499445771258245
1826,284395150,2272,1690354777.3000002,1,0,0,0.0,29.496850043402777,106.44600477430556,317.668,-3.901,12.049,0.533,0.634,-1.082,16.99,0.877934978886709,-0.261980597344327,8.544367192012462,0.111,1.839,9.737,68,216,107,668,590,712,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.001161,0.010877,0.594809,0.803792,10.859375,11.109375,10.859375,11.15625,1.0052,1.0052,3883.14,364333,1,0,0,0,0,0,0,0,12.664762,10.996094,1.668668,0.15,106.44202041907675,29.499446052147903
1827,284395160,2272,1690354777.3200002,1,0,0,0.0,29.49684922960069,106.44600477430556,317.67,-3.901,12.049,0.533,0.639,-1.089,17.075,0.626953566927069,-0.597955714549264,8.455373782990915,0.107,1.738,10.021,68,216,107,668,590,712,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.001156,0.010951,0.594215,0.80423,10.875,11.09375,10.875,11.140625,1.0052,1.0052,3883.15,364334,1,0,0,0,0,0,0,0,12.664762,10.996094,1.668668,0.16,106.44202041912659,29.49944523869811
1828,284395170,2272,1690354777.3400002,1,0,0,0.0,29.496849500868056,106.44600504557292,317.672,-3.055,12.261,0.606,0.644,-1.093,17.16,0.649951863640502,-0.309977042659318,8.503370228305906,0.113,1.761,9.83,68,217,107,707,629,767,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.001135,0.011006,0.593617,0.804671,10.875,11.09375,10.875,11.140625,1.0052,1.0052,3883.17,364335,1,0,0,0,0,0,0,0,12.635867,10.996094,1.639774,0.17,106.44202069085483,29.49944551036069
1829,284395180,2272,1690354777.3600001,1,0,0,0.0,29.496849772135416,106.44600396050348,317.674,-3.055,12.261,0.606,0.648,-1.097,17.246,0.581956899444265,-0.297977931330571,8.579364600054642,0.109,1.79,9.894,69,217,107,707,629,767,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.001118,0.011056,0.593014,0.805114,10.875,11.09375,10.875,11.140625,1.0052,1.0052,3883.18,364336,1,0,0,0,0,0,0,0,12.635867,10.996094,1.639774,0.18,106.4420196038588,29.499445779460054
1830,284395190,2272,1690354777.38,1,0,0,0.0,29.496850043402777,106.44600911458332,317.676,-3.055,12.261,0.606,0.648,-1.096,17.33,0.145989187833096,0.167987558602467,8.472372524039976,0.062,1.923,9.7,69,217,108,707,629,767,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.001108,0.011051,0.592419,0.805553,10.859375,11.109375,10.859375,11.125,1.0052,1.0052,3883.19,364337,1,0,0,0,0,0,0,0,12.635867,10.988281,1.647586,0.19,106.44202476699488,29.49944606035056
1831,284395200,2272,1690354777.4,1,0,0,0.0,29.49684922960069,106.44600911458332,317.678,-3.055,12.261,0.606,0.645,-1.098,17.415,-0.060995482587802,-0.104992224126544,8.433375412221544,0.05,1.902,9.63,69,218,108,707,629,767,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.001126,0.011055,0.591826,0.805988,10.859375,11.109375,10.859375,11.125,1.0052,1.0052,3883.2,364338,1,0,0,0,0,0,0,0,12.635867,10.988281,1.647586,0.2,106.44202476704471,29.49944524690077
1832,284395210,2272,1690354777.42,1,0,0,0.0,29.496849500868056,106.4460093858507,317.68,-3.055,12.261,0.606,0.642,-1.097,17.5,-0.190985855315903,0.1909858553159,8.511369635858404,-0.064,1.834,9.707,69,218,107,707,629,767,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.001138,0.011031,0.591227,0.806428,10.859375,11.125,10.859375,11.109375,1.0052,1.0052,3883.21,364339,1,0,0,0,0,0,0,0,12.635867,10.988281,1.647586,0.21,106.44202503877304,29.499445518563395
1833,284395220,2272,1690354777.44,1,0,0,0.0,29.496849772135416,106.4460093858507,317.682,-3.055,12.261,0.606,0.637,-1.095,17.584,-0.28897859783401,0.301977635106817,8.378379485298119,-0.124,1.743,9.809,69,219,108,707,629,767,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.001151,0.010994,0.590638,0.80686,10.859375,11.125,10.859375,11.109375,1.0052,1.0052,3883.22,364340,1,0,0,0,0,0,0,0,12.635867,10.988281,1.647586,0.22,106.44202503875641,29.49944578971332
1834,284395230,2272,1690354777.46,1,0,0,0.0,29.496850043402777,106.4460093858507,317.684,-3.055,12.261,0.606,0.64,-1.1,17.668,0.422968674338357,-0.368972673358995,8.395378226347177,-0.087,1.529,9.817,69,219,108,707,629,767,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.001148,0.011041,0.590047,0.807292,10.859375,11.125,10.859375,11.109375,1.0052,1.0052,3883.23,364341,1,0,0,0,0,0,0,0,12.635867,10.988281,1.647586,0.23,106.4420250387398,29.49944606086325
1835,284395240,2272,1690354777.48,1,0,0,0.0,29.49685465494792,106.44601453993056,317.686,-3.055,12.261,0.606,0.646,-1.1,17.751,0.768943050983917,0.070994742028423,8.385378966906554,-0.143,1.731,9.925,69,220,108,707,629,767,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.001099,0.011075,0.589455,0.807724,10.859375,11.109375,10.859375,11.125,1.0052,1.0052,3883.24,364342,1,0,0,0,0,0,0,0,12.635867,10.988281,1.647586,0.24,106.4420302016112,29.499450680153707
1836,284395250,2272,1690354777.5,1,0,0,0.0,29.49685492621528,106.44601453993056,317.689,-3.055,12.261,0.606,0.648,-1.104,17.836,0.304977412939004,-0.277979412449324,8.440374893829981,-0.069,1.755,9.738,69,220,108,707,629,767,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.0011,0.01111,0.58886,0.808157,10.859375,11.109375,10.859375,11.125,1.0052,1.0052,3883.25,364343,1,0,0,0,0,0,0,0,12.635867,10.988281,1.647586,0.25,106.44203020159459,29.499450951303636
1837,284395260,2272,1690354777.52,1,0,0,0.0,29.4968541124132,106.44601453993056,317.691,-3.055,12.261,0.606,0.65,-1.109,17.92,0.386971340352114,-0.455966230492416,8.426375930613109,-0.05,1.786,9.644,69,221,108,707,629,767,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.001104,0.011161,0.588265,0.80859,10.875,11.09375,10.875,11.125,1.0052,1.0052,3883.26,364344,1,0,0,0,0,0,0,0,12.635867,10.992188,1.64368,0.26,106.44203020164444,29.499450137853845
1838,284395270,2272,1690354777.54,1,0,0,0.0,29.49685438368056,106.44601481119793,317.693,-3.212,12.0,0.721,0.652,-1.118,18.004,0.372972377135241,-0.753944161822985,8.41437681928436,-0.159,1.847,9.757,69,221,108,651,589,723,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.001125,0.011233,0.587671,0.809021,10.875,11.09375,10.875,11.125,1.0052,1.0052,3883.27,364345,1,0,0,0,0,0,0,0,12.422437,10.992188,1.43025,0.27,106.44203047337281,29.49945040951652
1839,284395280,2272,1690354777.56,1,0,0,0.0,29.49685465494792,106.44601481119793,317.695,-3.212,12.0,0.721,0.65,-1.127,18.088,-0.045996593426868,-0.811939866578599,8.360380818304996,-0.075,1.829,10.324,69,222,108,651,589,723,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.001178,0.011288,0.58708,0.809448,10.859375,11.09375,10.859375,11.109375,1.0052,1.0052,3883.28,364346,1,0,0,0,0,0,0,0,12.422437,10.980469,1.441968,0.28,106.44203047335618,29.499450680666452
1840,284395290,2272,1690354777.58,1,0,0,0.0,29.49685492621528,106.44601996527778,317.697,-3.212,12.0,0.721,0.651,-1.124,18.171,0.254981115735888,0.398970451680861,8.308384669213755,-0.015,1.708,10.293,69,222,109,651,589,723,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.001148,0.011272,0.586493,0.809874,10.859375,11.09375,10.859375,11.109375,1.0052,1.0052,3883.29,364347,1,0,0,0,0,0,0,0,12.422437,10.980469,1.441968,0.29,106.44203563649465,29.49945096155908
1841,284395300,2272,1690354777.6,1,0,0,0.0,29.49685465494792,106.44601888020831,317.699,-3.212,12.0,0.721,0.656,-1.117,18.253,0.735945494829861,0.743944902382359,8.223390963968459,-0.059,1.801,10.298,69,223,109,651,589,723,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.001066,0.011256,0.585911,0.810296,10.859375,11.09375,10.859375,11.109375,1.0052,1.0052,3883.3,364348,1,0,0,0,0,0,0,0,12.422437,10.980469,1.441968,0.3,106.44203454953113,29.49945068835797
1842,284395310,2272,1690354777.62,1,0,0,0.0,29.49685492621528,106.44601915147568,317.701,-3.212,12.0,0.721,0.655,-1.111,18.335,0.028997852377806,0.743944902382359,8.200392667255025,-0.115,1.795,10.242,69,223,108,651,589,723,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.001034,0.011204,0.585331,0.810715,10.859375,11.078125,10.859375,11.09375,1.0052,1.0052,3883.31,364349,1,0,0,0,0,0,0,0,12.422437,10.972656,1.449781,0.31,106.44203482125954,29.499450960020692
1843,284395320,2272,1690354777.6399999,1,0,0,0.0,29.49685519748264,106.44601915147568,317.703,-3.212,12.0,0.721,0.663,-1.101,18.417,0.911932460984828,1.054921870985739,8.168395037045032,-0.137,1.643,9.749,69,223,109,651,589,723,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.000924,0.011176,0.584753,0.811133,10.859375,11.078125,10.859375,11.09375,1.0052,1.0052,3883.32,364350,1,0,0,0,0,0,0,0,12.422437,10.972656,1.449781,0.32,106.44203482124293,29.49945123117062
1844,284395330,2272,1690354777.6599998,1,0,0,0.0,29.49685438368056,106.44602430555555,317.706,-3.212,12.0,0.721,0.671,-1.099,18.498,0.987926832733564,0.338974895037123,8.093400591240359,-0.13,1.674,10.02,70,224,109,651,589,723,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.000845,0.011202,0.584179,0.811546,10.859375,11.078125,10.859375,11.09375,1.0052,1.0052,3883.33,364351,1,0,0,0,0,0,0,0,12.422437,10.972656,1.449781,0.33,106.44203998444881,29.49945042746438
1845,284395340,2272,1690354777.6799998,1,0,0,0.0,29.49685465494792,106.44602430555555,317.708,-3.212,12.0,0.721,0.676,-1.099,18.58,0.636952826367692,0.080994001469046,8.223390963968459,-0.129,1.702,9.9,70,224,109,651,589,723,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.000804,0.011228,0.583596,0.811966,10.828125,11.046875,10.828125,11.078125,1.0052,1.0052,3883.34,364352,1,0,0,0,0,0,0,0,12.422437,10.945312,1.477125,0.34,106.44203998443218,29.49945069861431
1846,284395350,2272,1690354777.6999998,1,0,0,0.0,29.49685492621528,106.44602430555555,317.71,-3.212,12.0,0.721,0.681,-1.095,18.661,0.682949419794558,0.487963860702407,8.095400443128483,-0.148,1.59,10.053,70,225,109,651,589,723,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.000739,0.011228,0.583022,0.812378,10.828125,11.046875,10.828125,11.078125,1.0052,1.0052,3883.35,364353,1,0,0,0,0,0,0,0,12.422437,10.945312,1.477125,0.35,106.44203998441557,29.499450969764244
1847,284395360,2272,1690354777.7199998,1,0,0,0.0,29.49685438368056,106.44602457682292,317.712,-3.212,12.0,0.721,0.683,-1.081,18.742,0.394970747904612,1.495889212317218,8.114399036065667,-0.299,1.627,9.668,70,225,109,651,589,723,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.000643,0.011142,0.582446,0.812792,10.828125,11.046875,10.828125,11.078125,1.0052,1.0052,3883.36,364354,1,0,0,0,0,0,0,0,12.422437,10.945312,1.477125,0.36,106.4420402561939,29.499450427977226
